"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W45*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"MK04 Satakunta";"1990W15";47;24;23;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;2;0;2;6;5;1;5;2;3;8;5;3;9;4;5;10;3;7;1;0;1
"MK04 Satakunta";"1990W16";43;25;18;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;1;1;1;0;4;3;1;6;3;3;10;8;2;7;4;3;6;1;5;3;0;3
"MK04 Satakunta";"1990W17";36;15;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;1;0;1;4;1;3;9;5;4;4;1;3;6;3;3;3;1;2;6;1;5;0;0;0
"MK04 Satakunta";"1990W18";45;19;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;2;2;0;1;1;0;3;1;2;2;1;1;5;1;4;9;6;3;7;0;7;9;5;4;4;0;4
"MK04 Satakunta";"1990W19";47;19;28;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;2;2;1;1;2;1;1;4;2;2;5;3;2;3;1;2;6;1;5;14;6;8;7;2;5
"MK04 Satakunta";"1990W20";43;21;22;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;4;2;2;2;2;0;3;2;1;5;4;1;9;5;4;6;1;5;7;2;5;4;0;4
"MK04 Satakunta";"1990W21";33;17;16;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;2;2;0;1;1;0;2;2;0;0;0;0;2;1;1;1;1;0;2;1;1;7;3;4;7;3;4;6;1;5;1;0;1
"MK04 Satakunta";"1990W22";40;19;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;2;0;2;2;0;1;0;1;2;1;1;2;2;0;4;1;3;4;3;1;4;2;2;6;1;5;6;2;4;3;1;2;2;1;1
"MK04 Satakunta";"1990W23";47;27;20;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;3;3;0;4;4;0;5;3;2;5;3;2;9;3;6;11;7;4;6;1;5;0;0;0
"MK04 Satakunta";"1990W24";60;29;31;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;2;2;0;3;3;0;4;3;1;7;5;2;7;3;4;13;6;7;4;1;3;5;2;3;9;3;6;2;0;2
"MK04 Satakunta";"1990W25";45;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;4;2;2;5;5;0;5;2;3;10;5;5;3;1;2;12;4;8;1;1;0
"MK04 Satakunta";"1990W26";50;26;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;3;3;0;2;1;1;5;3;2;3;1;2;9;7;2;10;6;4;9;1;8;6;1;5
"MK04 Satakunta";"1990W27";45;28;17;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;3;3;0;1;1;0;6;4;2;6;5;1;3;2;1;8;4;4;5;1;4;3;3;0;6;2;4
"MK04 Satakunta";"1990W28";46;22;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;4;4;0;3;1;2;4;3;1;8;3;5;5;1;4;11;4;7;3;0;3;4;2;2
"MK04 Satakunta";"1990W29";46;24;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;1;1;0;0;0;1;1;0;0;0;0;5;2;3;5;2;3;4;3;1;9;5;4;10;6;4;5;1;4;3;1;2
"MK04 Satakunta";"1990W30";48;24;24;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;2;3;2;2;0;0;0;0;1;1;0;3;2;1;4;3;1;3;3;0;11;5;6;8;0;8;5;3;2;4;1;3
"MK04 Satakunta";"1990W31";48;29;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;4;4;0;5;2;3;14;10;4;8;4;4;7;3;4;4;2;2
"MK04 Satakunta";"1990W32";32;17;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;2;1;1;3;2;1;3;3;0;4;4;0;2;1;1;6;1;5;3;1;2;4;1;3
"MK04 Satakunta";"1990W33";35;17;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;1;0;0;0;0;2;2;0;3;2;1;2;2;0;5;3;2;5;1;4;8;3;5;4;2;2;2;0;2
"MK04 Satakunta";"1990W34";45;22;23;1;1;0;0;0;0;2;2;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;4;4;0;2;1;1;5;4;1;5;3;2;9;3;6;6;2;4;7;0;7;0;0;0
"MK04 Satakunta";"1990W35";30;16;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;3;3;0;0;0;0;2;1;1;3;1;2;6;2;4;5;2;3;6;4;2;1;0;1
