"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W45*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"MK09 Etelä-Karjala";"1990W11";25;15;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4;4;0;1;1;0;3;2;1;5;3;2;2;0;2;3;2;1;2;1;1;4;1;3
"MK09 Etelä-Karjala";"1990W12";37;17;20;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;1;0;1;1;0;1;4;2;2;1;0;1;4;2;2;7;3;4;6;4;2;6;2;4;2;0;2
"MK09 Etelä-Karjala";"1990W13";37;22;15;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;2;2;0;3;3;0;2;2;0;1;1;0;2;2;0;4;3;1;3;1;2;7;4;3;4;1;3;1;0;1;2;0;2;3;0;3
"MK09 Etelä-Karjala";"1990W14";14;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;2;1;1;2;2;0;0;0;0;0;0;0;3;1;2;1;0;1;2;2;0;2;1;1;0;0;0
"MK09 Etelä-Karjala";"1990W15";26;10;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;3;1;2;4;2;2;4;2;2;7;1;6;0;0;0;1;1;0
"MK09 Etelä-Karjala";"1990W16";27;15;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;3;3;0;1;0;1;0;0;0;3;3;0;3;2;1;1;1;0;6;1;5;5;2;3;3;2;1;0;0;0
"MK09 Etelä-Karjala";"1990W17";20;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;1;3;2;1;0;0;0;0;0;0;3;2;1;3;2;1;4;1;3;3;0;3;0;0;0
"MK09 Etelä-Karjala";"1990W18";34;20;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;2;2;0;0;0;0;0;0;0;5;2;3;5;4;1;9;5;4;3;2;1;3;0;3;3;2;1
"MK09 Etelä-Karjala";"1990W19";28;21;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;1;1;0;2;1;1;2;1;1;5;3;2;1;1;0;1;1;0;9;8;1;1;0;1;3;2;1
"MK09 Etelä-Karjala";"1990W20";20;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;3;3;0;2;1;1;4;3;1;4;2;2;3;1;2;1;1;0
"MK09 Etelä-Karjala";"1990W21";28;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;5;4;1;0;0;0;3;2;1;2;2;0;1;0;1;4;1;3;6;4;2;1;0;1;3;2;1
"MK09 Etelä-Karjala";"1990W22";26;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;3;3;0;3;2;1;1;0;1;5;1;4;1;0;1;4;0;4;3;1;2;3;3;0
"MK09 Etelä-Karjala";"1990W23";25;14;11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;5;0;1;1;0;5;3;2;3;0;3;3;1;2;4;2;2;0;0;0;2;2;0
"MK09 Etelä-Karjala";"1990W24";35;16;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;2;1;1;1;1;0;3;3;0;0;0;0;3;3;0;4;2;2;10;4;6;6;1;5;1;0;1;2;0;2
"MK09 Etelä-Karjala";"1990W25";37;23;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;2;2;0;4;2;2;3;3;0;5;2;3;6;3;3;3;1;2;7;4;3;1;1;0
"MK09 Etelä-Karjala";"1990W26";46;18;28;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;5;5;0;6;3;3;6;1;5;8;2;6;9;2;7;7;2;5;0;0;0
"MK09 Etelä-Karjala";"1990W27";25;12;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;5;3;2;6;4;2;2;1;1;3;0;3;4;0;4;1;0;1
"MK09 Etelä-Karjala";"1990W28";31;15;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;2;2;0;1;1;0;2;1;1;3;2;1;3;2;1;4;1;3;8;2;6;3;1;2;2;0;2
"MK09 Etelä-Karjala";"1990W29";25;11;14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;3;1;2;0;0;0;1;0;1;1;0;1;1;1;0;2;1;1;1;0;1;6;5;1;6;1;5;1;0;1;1;0;1
"MK09 Etelä-Karjala";"1990W30";27;11;16;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;1;0;0;0;1;1;0;3;3;0;2;1;1;7;2;5;6;2;4;2;0;2;2;0;2
"MK09 Etelä-Karjala";"1990W31";36;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;1;0;1;1;1;0;1;0;1;2;1;1;4;2;2;7;3;4;6;2;4;10;2;8;0;0;0
"MK09 Etelä-Karjala";"1990W32";41;25;16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;3;2;1;0;0;0;3;3;0;1;1;0;5;2;3;2;1;1;2;1;1;5;2;3;10;5;5;5;3;2;0;0;0
"MK09 Etelä-Karjala";"1990W33";25;15;10;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;3;2;1;1;0;1;2;1;1;6;4;2;6;2;4;2;2;0;0;0;0
"MK09 Etelä-Karjala";"1990W34";32;14;18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;4;2;2;2;2;0;3;0;3;8;5;3;6;2;4;3;1;2;3;1;2
"MK09 Etelä-Karjala";"1990W35";22;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;2;2;0;5;1;4;5;1;4;3;1;2;2;1;1
"MK09 Etelä-Karjala";"1990W36";30;16;14;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;3;0;1;1;0;0;0;0;4;3;1;2;2;0;7;3;4;7;2;5;2;0;2;2;0;2
"MK09 Etelä-Karjala";"1990W37";20;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;4;2;2;4;1;3;5;2;3;2;1;1
"MK09 Etelä-Karjala";"1990W38";31;18;13;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;2;2;0;4;1;3;3;2;1;6;4;2;4;1;3;6;3;3;1;0;1
"MK09 Etelä-Karjala";"1990W39";21;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;0;0;0;2;0;2;1;0;1;2;0;2;3;2;1;3;1;2;3;1;2;4;0;4;0;0;0
"MK09 Etelä-Karjala";"1990W40";34;19;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;2;2;0;3;3;0;3;2;1;2;2;0;3;2;1;2;0;2;8;3;5;5;1;4;1;0;1
"MK09 Etelä-Karjala";"1990W41";36;18;18;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;3;3;0;1;0;1;2;2;0;5;3;2;1;1;0;4;2;2;4;1;3;4;2;2;7;2;5;1;0;1
"MK09 Etelä-Karjala";"1990W42";26;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;5;1;4;6;3;3;6;0;6;1;0;1;2;0;2
"MK09 Etelä-Karjala";"1990W43";32;17;15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;2;2;0;3;1;2;3;2;1;5;4;1;5;2;3;3;2;1;2;0;2;5;1;4
"MK09 Etelä-Karjala";"1990W44";25;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;3;1;2;7;3;4;7;3;4;4;1;3;1;0;1
"MK09 Etelä-Karjala";"1990W45";24;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;3;0;3;6;3;3;6;0;6;3;0;3;2;0;2
"MK09 Etelä-Karjala";"1990W46";21;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;6;4;2;3;0;3;0;0;0;4;1;3;2;1;1;3;2;1
"MK09 Etelä-Karjala";"1990W47";37;20;17;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;3;1;2;7;4;3;4;1;3;5;4;1;4;4;0;8;2;6;0;0;0
"MK09 Etelä-Karjala";"1990W48";24;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;2;0;2;2;2;0;2;2;0;8;3;5;5;1;4;1;1;0;1;1;0
"MK09 Etelä-Karjala";"1990W49";36;22;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;3;1;0;0;0;2;2;0;2;2;0;0;0;0;1;1;0;2;2;0;5;2;3;6;4;2;7;5;2;3;0;3;3;0;3
"MK09 Etelä-Karjala";"1990W50";34;16;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;4;2;2;2;1;1;3;1;2;6;2;4;7;3;4;3;2;1;1;1;0;6;2;4
"MK09 Etelä-Karjala";"1990W51";31;17;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;1;1;0;1;1;0;0;0;0;2;2;0;5;3;2;1;0;1;7;3;4;7;3;4;2;1;1;2;1;1
"MK09 Etelä-Karjala";"1990W52";28;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;0;2;1;0;1;4;3;1;1;0;1;2;0;2;5;2;3;5;1;4;5;3;2;1;0;1
"MK09 Etelä-Karjala";"1991W01";31;12;19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;2;1;1;1;1;0;4;1;3;6;2;4;4;1;3;5;2;3;4;0;4
"MK09 Etelä-Karjala";"1991W02";38;14;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;3;1;2;2;1;1;1;1;0;5;3;2;10;2;8;7;0;7;2;1;1;4;1;3
"MK09 Etelä-Karjala";"1991W03";22;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;3;2;1;4;2;2;2;1;1;2;1;1;7;3;4;1;1;0
"MK09 Etelä-Karjala";"1991W04";36;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;1;1;1;0;4;3;1;1;1;0;5;2;3;11;7;4;4;0;4;4;1;3;2;2;0
"MK09 Etelä-Karjala";"1991W05";30;14;16;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;2;2;0;1;1;0;2;2;0;2;2;0;5;2;3;6;2;4;8;1;7;1;0;1
"MK09 Etelä-Karjala";"1991W06";26;13;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;1;1;3;3;0;3;3;0;4;0;4;6;2;4;3;2;1;2;0;2
"MK09 Etelä-Karjala";"1991W07";40;19;21;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;2;1;1;5;4;1;2;1;1;8;3;5;6;3;3;5;0;5;4;1;3
"MK09 Etelä-Karjala";"1991W08";23;12;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;5;4;1;2;1;1;4;0;4;5;1;4;1;0;1
"MK09 Etelä-Karjala";"1991W09";33;14;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;2;2;0;1;1;0;1;1;0;1;0;1;4;2;2;6;3;3;8;1;7;7;1;6;0;0;0
"MK09 Etelä-Karjala";"1991W10";37;16;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;4;3;1;3;2;1;2;2;0;4;1;3;6;1;5;8;3;5;7;1;6;0;0;0
"MK09 Etelä-Karjala";"1991W11";40;21;19;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;3;3;0;5;4;1;5;2;3;4;1;3;7;3;4;5;3;2;4;0;4;2;0;2
"MK09 Etelä-Karjala";"1991W12";42;27;15;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;0;0;0;1;0;1;3;2;1;2;2;0;3;2;1;5;3;2;5;2;3;11;5;6;4;4;0;3;2;1
"MK09 Etelä-Karjala";"1991W13";37;17;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;4;3;1;2;1;1;2;2;0;9;2;7;7;5;2;7;1;6;2;0;2
"MK09 Etelä-Karjala";"1991W14";29;17;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;1;1;0;1;0;1;3;2;1;3;2;1;5;2;3;6;3;3;3;1;2;2;1;1
"MK09 Etelä-Karjala";"1991W15";29;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;2;2;0;1;0;1;4;1;3;2;0;2;8;1;7;6;1;5;2;1;1
"MK09 Etelä-Karjala";"1991W16";28;17;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;3;3;0;2;2;0;4;4;0;1;1;0;4;1;3;3;1;2;2;0;2;6;2;4
"MK09 Etelä-Karjala";"1991W17";31;11;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;2;2;0;3;3;0;4;2;2;5;1;4;9;1;8;3;0;3;2;0;2
"MK09 Etelä-Karjala";"1991W18";25;12;13;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;3;2;1;5;3;2;1;1;0;1;0;1;6;0;6;2;1;1;2;1;1;1;0;1
"MK09 Etelä-Karjala";"1991W19";31;15;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;3;3;0;5;4;1;4;1;3;3;2;1;7;2;5;5;1;4;2;1;1
"MK09 Etelä-Karjala";"1991W20";29;16;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;1;2;3;1;2;4;3;1;6;2;4;8;5;3;1;0;1;2;2;0
"MK09 Etelä-Karjala";"1991W21";31;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;4;3;1;4;3;1;4;3;1;2;0;2;2;1;1;9;5;4;3;2;1
"MK09 Etelä-Karjala";"1991W22";30;17;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;1;1;0;2;2;0;2;1;1;5;4;1;3;0;3;4;2;2;3;1;2;4;2;2;2;0;2
"MK09 Etelä-Karjala";"1991W23";27;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;4;3;1;1;1;0;3;1;2;2;0;2;6;1;5;6;3;3;3;1;2
"MK09 Etelä-Karjala";"1991W24";30;12;18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5;5;0;2;0;2;3;1;2;5;0;5;5;1;4;3;2;1;4;2;2
"MK09 Etelä-Karjala";"1991W25";34;17;17;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;1;0;1;0;0;0;2;2;0;3;2;1;6;3;3;4;1;3;6;3;3;5;1;4;2;1;1
"MK09 Etelä-Karjala";"1991W26";20;13;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;2;2;0;1;1;0;3;3;0;1;0;1;3;0;3;5;3;2;1;0;1;1;1;0
"MK09 Etelä-Karjala";"1991W27";23;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;1;2;0;0;0;1;1;0;1;0;1;3;1;2;4;2;2;6;2;4;0;0;0;3;1;2
"MK09 Etelä-Karjala";"1991W28";28;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;3;1;2;3;1;2;3;3;0;2;0;2;7;2;5;7;0;7
"MK09 Etelä-Karjala";"1991W29";33;18;15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;1;7;6;1;2;1;1;5;2;3;4;2;2;5;2;3;6;3;3;0;0;0
"MK09 Etelä-Karjala";"1991W30";31;18;13;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;1;1;0;3;2;1;3;3;0;4;1;3;3;3;0;2;2;0;8;0;8;0;0;0
