"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W45*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"MK19 Lappi";"1990W13";34;18;16;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;6;5;1;5;3;2;4;1;3;4;2;2;6;4;2;4;2;2;0;0;0
"MK19 Lappi";"1990W14";33;14;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;2;2;0;4;3;1;4;1;3;3;1;2;6;2;4;4;1;3;5;0;5
"MK19 Lappi";"1990W15";40;22;18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;3;3;0;1;1;0;2;0;2;1;1;0;3;3;0;4;3;1;3;0;3;8;6;2;5;2;3;3;0;3;4;0;4
"MK19 Lappi";"1990W16";28;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;2;1;1;0;0;0;1;1;0;3;1;2;8;3;5;4;1;3;2;0;2;1;1;0;3;0;3;0;0;0
"MK19 Lappi";"1990W17";32;20;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;1;1;0;2;1;1;5;5;0;9;4;5;3;2;1;3;1;2;3;1;2
"MK19 Lappi";"1990W18";35;19;16;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;2;0;1;1;0;0;0;0;3;0;3;1;1;0;6;3;3;4;3;1;7;3;4;6;2;4;2;2;0
"MK19 Lappi";"1990W19";40;25;15;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;1;0;0;0;4;3;1;5;5;0;5;4;1;7;3;4;1;0;1;3;1;2;7;4;3;1;0;1
"MK19 Lappi";"1990W20";31;18;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;4;4;0;2;2;0;4;2;2;2;0;2;6;4;2;8;4;4;1;0;1
"MK19 Lappi";"1990W21";36;24;12;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;1;1;0;3;3;0;1;0;1;1;0;1;5;2;3;6;5;1;4;2;2;6;3;3;3;2;1
"MK19 Lappi";"1990W22";35;20;15;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;2;0;2;2;0;4;2;2;4;3;1;4;4;0;3;1;2;5;1;4;3;1;2;4;1;3
"MK19 Lappi";"1990W23";30;18;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;3;3;0;1;1;0;3;2;1;4;3;1;2;2;0;3;1;2;5;4;1;5;2;3;1;0;1;1;0;1
"MK19 Lappi";"1990W24";47;28;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;1;0;4;4;0;3;1;2;4;4;0;7;5;2;5;3;2;13;6;7;5;1;4;1;1;0;1;0;1
"MK19 Lappi";"1990W25";32;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;7;7;0;4;2;2;4;1;3;3;1;2;6;3;3;4;0;4;2;0;2
"MK19 Lappi";"1990W26";43;28;15;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;1;0;1;5;3;2;4;4;0;2;2;0;7;3;4;6;4;2;2;0;2;9;6;3;1;1;0
"MK19 Lappi";"1990W27";27;16;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;2;2;0;2;1;1;3;2;1;5;3;2;5;3;2;3;1;2;2;0;2;1;0;1
"MK19 Lappi";"1990W28";25;13;12;2;2;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;3;2;1;1;1;0;0;0;0;5;2;3;6;1;5;1;0;1;0;0;0;1;0;1
"MK19 Lappi";"1990W29";33;23;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;1;0;1;2;1;1;1;0;1;0;0;0;2;2;0;3;3;0;4;3;1;4;4;0;5;5;0;2;1;1;4;1;3;2;1;1
"MK19 Lappi";"1990W30";30;14;16;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;0;0;0;2;0;2;1;1;0;1;1;0;1;1;0;1;1;0;5;4;1;4;3;1;6;2;4;1;0;1;3;0;3;0;0;0
"MK19 Lappi";"1990W31";39;23;16;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;3;3;0;0;0;0;3;3;0;7;5;2;11;4;7;5;2;3;2;0;2;4;2;2;0;0;0
"MK19 Lappi";"1990W32";35;17;18;0;0;0;1;1;0;0;0;0;2;1;1;1;0;1;0;0;0;0;0;0;1;1;0;2;1;1;1;1;0;2;1;1;1;1;0;2;2;0;3;0;3;3;1;2;5;0;5;5;3;2;5;3;2;1;1;0
"MK19 Lappi";"1990W33";45;26;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;2;1;1;4;4;0;3;3;0;3;2;1;6;5;1;8;4;4;9;2;7;2;0;2;4;1;3
"MK19 Lappi";"1990W34";41;25;16;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;3;3;0;1;1;0;2;1;1;3;3;0;5;2;3;3;3;0;4;3;1;3;1;2;9;2;7;4;3;1;1;1;0
"MK19 Lappi";"1990W35";29;21;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;1;1;0;3;3;0;2;2;0;3;2;1;4;3;1;4;3;1;1;1;0;4;1;3;3;2;1
"MK19 Lappi";"1990W36";31;16;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;2;1;1;2;2;0;4;3;1;3;1;2;5;3;2;0;0;0;6;3;3;5;1;4;0;0;0
"MK19 Lappi";"1990W37";29;18;11;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;2;2;0;0;0;0;1;1;0;2;2;0;3;2;1;2;0;2;3;3;0;5;4;1;3;0;3;3;1;2;1;0;1;1;1;0
"MK19 Lappi";"1990W38";52;30;22;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;2;1;1;1;1;0;2;1;1;5;5;0;1;1;0;5;5;0;6;1;5;7;4;3;8;4;4;4;2;2;7;2;5
"MK19 Lappi";"1990W39";38;22;16;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;1;1;0;2;1;1;3;3;0;8;6;2;4;2;2;3;3;0;9;3;6;3;0;3;0;0;0
"MK19 Lappi";"1990W40";27;17;10;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;1;1;0;0;0;0;5;5;0;5;2;3;4;2;2;3;1;2;2;1;1;1;1;0
"MK19 Lappi";"1990W41";28;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;1;1;0;2;1;1;2;1;1;7;3;4;4;2;2;4;3;1;5;0;5;0;0;0
"MK19 Lappi";"1990W42";35;18;17;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;2;1;1;1;1;0;0;0;0;3;3;0;1;1;0;5;4;1;4;2;2;5;0;5;2;2;0;2;0;2;3;1;2;3;0;3
"MK19 Lappi";"1990W43";36;17;19;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;3;3;0;1;0;1;7;3;4;7;3;4;9;2;7;2;1;1;1;0;1
"MK19 Lappi";"1990W44";33;21;12;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;2;2;0;3;2;1;6;4;2;0;0;0;5;4;1;6;3;3;6;3;3;0;0;0
"MK19 Lappi";"1990W45";37;18;19;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;2;2;0;1;0;1;0;0;0;1;0;1;2;1;1;4;2;2;4;2;2;8;4;4;4;1;3;2;0;2;4;2;2
"MK19 Lappi";"1990W46";37;22;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;2;1;2;1;1;7;4;3;9;4;5;1;1;0;5;4;1;3;2;1;3;1;2
"MK19 Lappi";"1990W47";25;14;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;2;1;0;1;1;0;1;7;7;0;6;2;4;2;2;0;3;1;2;1;0;1
"MK19 Lappi";"1990W48";29;17;12;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;1;1;0;3;2;1;1;1;0;2;2;0;3;2;1;0;0;0;1;1;0;5;2;3;2;1;1;3;0;3;2;1;1;3;1;2
"MK19 Lappi";"1990W49";27;17;10;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;0;0;0;4;3;1;1;1;0;4;3;1;3;2;1;3;1;2;4;1;3;3;1;2
"MK19 Lappi";"1990W50";28;17;11;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;3;3;0;4;4;0;2;0;2;4;2;2;6;2;4;2;0;2;1;0;1
"MK19 Lappi";"1990W51";38;17;21;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;2;1;1;1;0;1;3;3;0;7;2;5;6;3;3;8;4;4;4;0;4;2;1;1
"MK19 Lappi";"1990W52";31;16;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;0;0;0;0;4;3;1;7;5;2;4;2;2;6;0;6;3;0;3;1;1;0
"MK19 Lappi";"1991W01";30;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;4;1;3;3;2;1;0;0;0;6;3;3;4;4;0;4;1;3;0;0;0;1;1;0;4;1;3
"MK19 Lappi";"1991W02";36;26;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;2;2;0;2;2;0;2;2;0;9;9;0;7;5;2;4;3;1;2;0;2;4;2;2;1;0;1
"MK19 Lappi";"1991W03";28;15;13;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;3;2;1;2;1;1;1;1;0;5;1;4;7;3;4;2;1;1;0;0;0
"MK19 Lappi";"1991W04";44;25;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;1;0;1;0;0;0;2;2;0;2;2;0;3;3;0;3;3;0;8;4;4;8;3;5;8;2;6;5;2;3
"MK19 Lappi";"1991W05";37;19;18;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;1;1;0;1;1;0;5;3;2;3;1;2;6;3;3;5;2;3;6;3;3;3;1;2;1;1;0
"MK19 Lappi";"1991W06";28;15;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;3;2;1;2;1;1;6;3;3;4;3;1;6;1;5;2;1;1;0;0;0
"MK19 Lappi";"1991W07";31;23;8;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;2;2;0;0;0;0;3;3;0;1;1;0;1;1;0;0;0;0;4;3;1;4;3;1;5;3;2;3;1;2;2;1;1;2;1;1
"MK19 Lappi";"1991W08";44;21;23;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;3;0;3;3;0;1;0;1;2;2;0;5;2;3;12;7;5;7;2;5;4;0;4;4;0;4
"MK19 Lappi";"1991W09";38;19;19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;2;0;1;1;0;1;0;1;1;1;0;3;1;2;4;3;1;6;5;1;8;3;5;2;0;2;5;1;4;2;0;2
"MK19 Lappi";"1991W10";38;18;20;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;6;5;1;3;0;3;1;1;0;7;2;5;5;2;3;8;2;6;3;1;2
"MK19 Lappi";"1991W11";37;21;16;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;2;2;0;4;4;0;3;3;0;3;1;2;1;1;0;8;2;6;7;3;4;3;0;3;1;0;1
"MK19 Lappi";"1991W12";33;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;5;4;1;5;4;1;1;1;0;9;6;3;5;0;5;4;2;2;1;0;1
"MK19 Lappi";"1991W13";50;21;29;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;4;3;1;1;1;0;8;5;3;4;2;2;9;3;6;5;0;5;6;0;6;8;4;4
"MK19 Lappi";"1991W14";46;17;29;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;2;1;1;1;1;0;4;1;3;6;3;3;2;0;2;5;2;3;5;2;3;10;2;8;0;0;0;6;1;5
"MK19 Lappi";"1991W15";41;23;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;7;7;0;6;5;1;6;1;5;6;3;3;6;0;6;5;4;1;1;0;1
"MK19 Lappi";"1991W16";30;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0;0;3;2;1;3;3;0;2;2;0;3;1;2;5;1;4;7;4;3;4;1;3;0;0;0
"MK19 Lappi";"1991W17";38;24;14;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;1;0;1;3;3;0;3;2;1;3;3;0;3;2;1;3;0;3;6;5;1;4;1;3;2;2;0;4;1;3;1;1;0
"MK19 Lappi";"1991W18";19;13;6;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;1;1;0;2;0;2;1;1;0;4;2;2;1;1;0;1;1;0;2;2;0;0;0;0;1;0;1;1;1;0
"MK19 Lappi";"1991W19";28;19;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;2;2;0;5;3;2;5;5;0;3;2;1;2;2;0;4;2;2;3;0;3;0;0;0
"MK19 Lappi";"1991W20";30;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;9;5;4;6;2;4;7;4;3;1;1;0;3;0;3
"MK19 Lappi";"1991W21";29;15;14;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;1;0;1;0;0;0;2;1;1;0;0;0;2;2;0;3;1;2;2;1;1;5;3;2;6;3;3;3;1;2;0;0;0
"MK19 Lappi";"1991W22";33;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;2;0;2;2;0;1;0;1;8;5;3;0;0;0;3;2;1;4;1;3;5;4;1;4;2;2;2;0;2
"MK19 Lappi";"1991W23";38;26;12;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;4;4;0;2;2;0;4;3;1;1;1;0;6;4;2;4;2;2;2;2;0;10;4;6;1;1;0;0;0;0
"MK19 Lappi";"1991W24";39;22;17;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;3;2;1;3;1;2;3;3;0;5;2;3;8;4;4;8;4;4;4;3;1;1;0;1
"MK19 Lappi";"1991W25";27;20;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;2;2;0;3;2;1;1;1;0;6;3;3;3;3;0;6;4;2;2;1;1;0;0;0
"MK19 Lappi";"1991W26";42;24;18;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;2;0;1;1;0;6;5;1;7;5;2;5;3;2;6;2;4;8;2;6;3;1;2;1;0;1
"MK19 Lappi";"1991W27";36;23;13;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;4;4;0;3;3;0;5;1;4;6;4;2;4;3;1;8;3;5;0;0;0
"MK19 Lappi";"1991W28";30;15;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;2;2;0;0;0;1;0;1;1;0;1;2;2;0;6;5;1;7;3;4;6;2;4;1;0;1
"MK19 Lappi";"1991W29";33;20;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;4;3;1;2;2;0;6;4;2;4;2;2;5;4;1;4;1;3;5;1;4
"MK19 Lappi";"1991W30";32;23;9;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;2;2;0;2;2;0;5;4;1;3;2;1;3;2;1;4;2;2;5;3;2;0;0;0;3;1;2
"MK19 Lappi";"1991W31";28;18;10;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;0;0;0;2;0;2;1;1;0;3;3;0;4;2;2;5;3;2;5;2;3;2;1;1;0;0;0
"MK19 Lappi";"1991W32";34;19;15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;1;1;0;0;0;0;1;1;0;2;1;1;2;1;1;3;2;1;4;2;2;6;2;4;5;1;4;6;4;2;0;0;0
"MK19 Lappi";"1991W33";33;21;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;4;4;0;2;2;0;3;2;1;2;1;1;8;5;3;4;2;2;4;1;3;3;2;1;0;0;0
