"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W45*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"MK11 Pohjois-Savo";"1990W11";46;18;28;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;3;3;0;2;1;1;0;0;0;2;1;1;4;2;2;1;1;0;2;0;2;5;2;3;3;1;2;12;2;10;8;3;5;2;0;2
"MK11 Pohjois-Savo";"1990W12";51;27;24;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;2;1;1;1;1;0;1;1;0;2;2;0;2;1;1;4;3;1;5;2;3;6;5;1;8;4;4;8;2;6;6;4;2;4;0;4
"MK11 Pohjois-Savo";"1990W13";55;25;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;1;1;1;0;1;1;0;1;1;0;4;3;1;3;2;1;7;4;3;10;5;5;14;3;11;9;3;6;2;1;1
"MK11 Pohjois-Savo";"1990W14";63;27;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;4;3;1;3;2;1;2;2;0;10;5;5;11;4;7;9;6;3;13;3;10;5;0;5;3;0;3
"MK11 Pohjois-Savo";"1990W15";60;32;28;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;1;1;3;3;0;6;5;1;7;3;4;6;5;1;11;4;7;10;3;7;5;2;3;4;2;2
"MK11 Pohjois-Savo";"1990W16";62;31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;2;2;0;6;3;3;9;5;4;6;5;1;9;5;4;13;4;9;11;4;7;2;0;2
"MK11 Pohjois-Savo";"1990W17";49;29;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;2;2;0;1;1;0;1;0;1;1;1;0;5;3;2;4;3;1;4;2;2;7;6;1;14;5;9;4;3;1;4;2;2
"MK11 Pohjois-Savo";"1990W18";51;33;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3;0;0;0;0;4;2;2;2;1;1;7;5;2;4;3;1;6;5;1;5;3;2;6;4;2;7;3;4;4;1;3
"MK11 Pohjois-Savo";"1990W19";58;32;26;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;2;7;5;2;8;7;1;6;3;3;8;4;4;13;3;10;10;6;4;2;2;0
"MK11 Pohjois-Savo";"1990W20";61;29;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;3;0;3;2;1;2;2;0;7;1;6;6;4;2;4;1;3;12;5;7;12;7;5;5;0;5;4;1;3
"MK11 Pohjois-Savo";"1990W21";41;23;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;4;3;1;1;1;0;4;3;1;7;4;3;5;2;3;9;3;6;3;2;1;3;1;2
"MK11 Pohjois-Savo";"1990W22";46;28;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;4;3;1;0;0;0;4;4;0;5;4;1;2;2;0;9;5;4;3;2;1;10;4;6;4;0;4;2;1;1
"MK11 Pohjois-Savo";"1990W23";46;29;17;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;8;7;1;7;3;4;5;4;1;7;6;1;5;1;4;6;4;2;3;1;2
"MK11 Pohjois-Savo";"1990W24";50;22;28;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;4;3;1;1;0;1;9;8;1;5;3;2;9;3;6;7;2;5;11;1;10;1;0;1
"MK11 Pohjois-Savo";"1990W25";60;33;27;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;2;2;0;9;7;2;9;5;4;7;4;3;11;7;4;8;3;5;6;1;5;4;1;3
"MK11 Pohjois-Savo";"1990W26";68;29;39;2;0;2;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;3;1;2;2;2;0;4;3;1;10;7;3;5;2;3;11;4;7;11;3;8;10;3;7;5;0;5
"MK11 Pohjois-Savo";"1990W27";46;23;23;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;3;1;2;1;1;0;0;0;0;2;2;0;1;1;0;2;0;2;8;4;4;12;6;6;6;1;5;5;2;3;2;1;1
"MK11 Pohjois-Savo";"1990W28";66;37;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;2;1;1;3;3;0;2;2;0;1;1;0;4;2;2;6;3;3;4;3;1;10;6;4;8;6;2;14;4;10;4;2;2;6;2;4
"MK11 Pohjois-Savo";"1990W29";47;25;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;2;2;0;1;0;1;1;0;1;3;2;1;1;1;0;6;4;2;4;2;2;7;2;5;4;4;0;11;4;7;4;1;3
"MK11 Pohjois-Savo";"1990W30";51;30;21;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;2;2;0;4;3;1;7;4;3;7;4;3;3;2;1;6;3;3;10;5;5;4;2;2;3;1;2
"MK11 Pohjois-Savo";"1990W31";67;34;33;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;1;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;5;3;2;2;2;0;9;5;4;5;3;2;18;6;12;11;5;6;4;1;3;6;3;3
"MK11 Pohjois-Savo";"1990W32";48;28;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;2;1;1;0;0;0;2;1;1;1;1;0;4;3;1;8;5;3;11;6;5;11;8;3;3;1;2;3;0;3
"MK11 Pohjois-Savo";"1990W33";55;24;31;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1;4;2;2;1;1;0;1;1;0;3;3;0;8;4;4;8;3;5;6;3;3;7;2;5;6;2;4;5;0;5
"MK11 Pohjois-Savo";"1990W34";43;12;31;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;1;0;1;2;1;1;5;3;2;6;2;4;8;1;7;8;0;8;6;2;4;3;0;3
"MK11 Pohjois-Savo";"1990W35";57;28;29;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;3;3;0;3;2;1;2;2;0;3;2;1;11;6;5;8;2;6;7;5;2;5;1;4;10;3;7;2;1;1
"MK11 Pohjois-Savo";"1990W36";48;22;26;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2;1;1;1;0;1;3;1;2;1;1;0;7;5;2;3;1;2;6;2;4;10;8;2;8;2;6;4;0;4;1;0;1
"MK11 Pohjois-Savo";"1990W37";56;32;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;5;4;1;1;1;0;5;4;1;8;5;3;9;5;4;10;6;4;6;1;5;5;2;3;3;0;3
"MK11 Pohjois-Savo";"1990W38";58;33;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;4;3;1;4;2;2;4;3;1;11;8;3;6;2;4;14;8;6;10;3;7;2;1;1
"MK11 Pohjois-Savo";"1990W39";56;31;25;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;1;1;0;1;1;0;4;2;2;1;1;0;2;2;0;8;7;1;7;5;2;6;3;3;11;2;9;6;2;4;5;1;4
"MK11 Pohjois-Savo";"1990W40";55;30;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;3;1;2;1;1;0;1;1;0;5;3;2;10;7;3;5;4;1;5;3;2;7;2;5;8;3;5;3;1;2;5;2;3
"MK11 Pohjois-Savo";"1990W41";45;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;1;3;3;0;1;1;0;4;2;2;5;3;2;4;1;3;4;3;1;5;2;3;8;3;5;5;2;3;3;2;1
"MK11 Pohjois-Savo";"1990W42";48;24;24;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;2;1;1;2;0;2;6;3;3;6;4;2;8;6;2;8;4;4;8;3;5;3;1;2;0;0;0
"MK11 Pohjois-Savo";"1990W43";55;32;23;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;3;2;1;4;3;1;3;2;1;6;5;1;4;4;0;8;5;3;6;3;3;11;3;8;4;1;3;1;1;0
"MK11 Pohjois-Savo";"1990W44";56;26;30;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;1;1;0;4;3;1;7;5;2;7;7;0;5;1;4;9;0;9;11;4;7;5;1;4;2;1;1
"MK11 Pohjois-Savo";"1990W45";50;24;26;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;4;3;1;2;2;0;3;2;1;3;2;1;8;2;6;13;4;9;7;4;3;5;0;5
"MK11 Pohjois-Savo";"1990W46";52;23;29;1;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;2;2;0;0;0;0;7;5;2;2;1;1;7;2;5;8;3;5;11;2;9;5;3;2;3;1;2
"MK11 Pohjois-Savo";"1990W47";74;36;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;4;2;2;2;2;0;3;3;0;7;5;2;12;5;7;12;6;6;10;6;4;16;4;12;5;0;5
"MK11 Pohjois-Savo";"1990W48";64;34;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;2;2;0;3;2;1;7;7;0;5;2;3;5;2;3;16;8;8;13;5;8;6;2;4;4;2;2
"MK11 Pohjois-Savo";"1990W49";49;30;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;2;0;2;2;0;3;2;1;2;1;1;3;3;0;3;2;1;7;6;1;8;4;4;6;4;2;5;1;4;3;2;1;3;0;3
"MK11 Pohjois-Savo";"1990W50";62;32;30;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;1;1;0;1;0;1;6;5;1;9;7;2;8;6;2;9;2;7;12;6;6;6;1;5;5;0;5
"MK11 Pohjois-Savo";"1990W51";52;35;17;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;4;3;1;0;0;0;1;1;0;2;2;0;5;3;2;8;7;1;13;8;5;6;3;3;6;2;4;3;2;1;1;1;0
"MK11 Pohjois-Savo";"1990W52";50;24;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;3;2;1;3;1;2;2;1;1;4;4;0;6;3;3;2;0;2;6;1;5;10;5;5;8;4;4;2;1;1
"MK11 Pohjois-Savo";"1991W01";52;26;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;2;2;0;1;0;1;2;1;1;5;5;0;3;2;1;8;6;2;9;5;4;9;3;6;4;0;4;5;0;5
"MK11 Pohjois-Savo";"1991W02";43;18;25;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;0;0;0;4;3;1;10;4;6;10;3;7;8;4;4;3;0;3;3;1;2
"MK11 Pohjois-Savo";"1991W03";46;23;23;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;2;0;2;3;2;1;1;0;1;1;1;0;4;3;1;8;4;4;3;1;2;10;4;6;9;6;3;2;0;2
"MK11 Pohjois-Savo";"1991W04";50;26;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;4;3;1;2;1;1;6;5;1;8;6;2;5;3;2;5;2;3;9;1;8;7;1;6;1;1;0
"MK11 Pohjois-Savo";"1991W05";41;15;26;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;8;7;1;3;0;3;3;1;2;8;0;8;6;3;3;7;1;6;3;1;2
"MK11 Pohjois-Savo";"1991W06";59;33;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;3;3;0;1;1;0;1;1;0;4;2;2;4;3;1;4;2;2;7;4;3;14;8;6;11;4;7;5;1;4;2;1;1
"MK11 Pohjois-Savo";"1991W07";44;16;28;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;3;1;2;0;0;0;1;1;0;2;1;1;4;3;1;2;0;2;5;0;5;7;4;3;8;2;6;6;1;5;3;1;2
"MK11 Pohjois-Savo";"1991W08";58;28;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;3;3;0;0;0;0;1;0;1;4;1;3;7;7;0;2;2;0;12;4;8;10;5;5;10;2;8;6;2;4
"MK11 Pohjois-Savo";"1991W09";43;25;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;0;0;0;5;5;0;1;1;0;0;0;0;9;7;2;6;2;4;9;5;4;5;1;4;4;1;3
"MK11 Pohjois-Savo";"1991W10";44;23;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;2;1;1;5;4;1;3;2;1;4;2;2;4;2;2;10;4;6;9;4;5;3;0;3
"MK11 Pohjois-Savo";"1991W11";62;33;29;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;4;3;1;1;1;0;2;1;1;5;3;2;7;6;1;7;4;3;11;6;5;8;4;4;12;1;11;2;1;1
"MK11 Pohjois-Savo";"1991W12";51;26;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;3;2;1;3;2;1;4;4;0;4;3;1;4;1;3;4;2;2;11;4;7;10;4;6;5;1;4
"MK11 Pohjois-Savo";"1991W13";53;29;24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;2;1;1;2;2;0;7;5;2;10;6;4;10;6;4;6;2;4;7;0;7;4;2;2
"MK11 Pohjois-Savo";"1991W14";44;21;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;1;2;2;0;2;3;2;1;2;1;1;5;2;3;5;5;0;8;4;4;8;3;5;5;1;4;1;0;1
"MK11 Pohjois-Savo";"1991W15";50;22;28;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;2;2;0;1;1;0;1;1;0;1;1;0;1;1;0;4;2;2;5;2;3;10;3;7;11;4;7;7;1;6;3;2;1
"MK11 Pohjois-Savo";"1991W16";47;21;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;2;2;0;3;2;1;5;3;2;2;1;1;9;3;6;8;4;4;6;2;4;7;1;6
"MK11 Pohjois-Savo";"1991W17";53;27;26;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;3;2;1;5;5;0;4;4;0;10;6;4;11;5;6;6;2;4;7;0;7
"MK11 Pohjois-Savo";"1991W18";60;28;32;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;3;2;1;1;1;0;2;0;2;2;2;0;4;4;0;4;3;1;5;5;0;11;3;8;12;2;10;5;0;5;8;3;5
"MK11 Pohjois-Savo";"1991W19";46;24;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;5;5;0;5;2;3;9;6;3;9;5;4;5;1;4;9;4;5;2;0;2
"MK11 Pohjois-Savo";"1991W20";69;33;36;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;2;0;2;1;1;0;4;3;1;3;2;1;2;1;1;5;4;1;3;3;0;7;3;4;11;5;6;13;4;9;12;5;7;3;0;3
"MK11 Pohjois-Savo";"1991W21";52;22;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2;1;1;0;0;0;0;3;3;0;4;3;1;11;5;6;9;3;6;9;2;7;6;1;5;4;1;3
"MK11 Pohjois-Savo";"1991W22";54;31;23;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2;2;0;1;0;1;0;0;0;4;1;3;3;2;1;8;6;2;4;2;2;6;4;2;7;5;2;7;4;3;4;1;3;6;2;4
"MK11 Pohjois-Savo";"1991W23";43;27;16;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;5;4;1;4;3;1;5;4;1;6;3;3;9;4;5;5;2;3;2;0;2
"MK11 Pohjois-Savo";"1991W24";57;34;23;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;4;3;1;1;1;0;3;3;0;0;0;0;10;8;2;4;1;3;3;2;1;11;7;4;11;6;5;5;0;5;3;1;2
"MK11 Pohjois-Savo";"1991W25";64;38;26;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;1;2;2;0;1;0;1;4;2;2;2;2;0;4;4;0;2;2;0;5;4;1;7;3;4;10;5;5;7;4;3;9;3;6;5;2;3
"MK11 Pohjois-Savo";"1991W26";41;21;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2;1;3;3;0;1;1;0;1;1;0;2;1;1;3;2;1;1;1;0;4;3;1;9;2;7;8;3;5;4;1;3;1;0;1
"MK11 Pohjois-Savo";"1991W27";46;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;1;1;0;0;0;0;1;1;0;4;2;2;6;4;2;2;1;1;6;4;2;7;0;7;9;3;6;2;1;1;4;0;4
"MK11 Pohjois-Savo";"1991W28";64;38;26;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;3;2;1;3;3;0;2;1;1;3;3;0;2;2;0;7;4;3;10;6;4;10;6;4;9;6;3;6;1;5;5;2;3
"MK11 Pohjois-Savo";"1991W29";67;38;29;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;1;1;2;1;1;3;2;1;3;3;0;4;4;0;9;4;5;8;5;3;11;6;5;9;6;3;9;2;7;3;1;2
"MK11 Pohjois-Savo";"1991W30";45;23;22;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;2;0;2;1;1;4;3;1;1;1;0;1;1;0;1;0;1;1;1;0;4;3;1;6;2;4;5;3;2;9;5;4;4;1;3;4;0;4
