"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W14*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"Yhteensä Miehet Kuolleet";"Yhteensä Naiset Kuolleet";"0 - 4 Yhteensä Kuolleet";"0 - 4 Miehet Kuolleet";"0 - 4 Naiset Kuolleet";"5 - 9 Yhteensä Kuolleet";"5 - 9 Miehet Kuolleet";"5 - 9 Naiset Kuolleet";"10 - 14 Yhteensä Kuolleet";"10 - 14 Miehet Kuolleet";"10 - 14 Naiset Kuolleet";"15 - 19 Yhteensä Kuolleet";"15 - 19 Miehet Kuolleet";"15 - 19 Naiset Kuolleet";"20 - 24 Yhteensä Kuolleet";"20 - 24 Miehet Kuolleet";"20 - 24 Naiset Kuolleet";"25 - 29 Yhteensä Kuolleet";"25 - 29 Miehet Kuolleet";"25 - 29 Naiset Kuolleet";"30 - 34 Yhteensä Kuolleet";"30 - 34 Miehet Kuolleet";"30 - 34 Naiset Kuolleet";"35 - 39 Yhteensä Kuolleet";"35 - 39 Miehet Kuolleet";"35 - 39 Naiset Kuolleet";"40 - 44 Yhteensä Kuolleet";"40 - 44 Miehet Kuolleet";"40 - 44 Naiset Kuolleet";"45 - 49 Yhteensä Kuolleet";"45 - 49 Miehet Kuolleet";"45 - 49 Naiset Kuolleet";"50 - 54 Yhteensä Kuolleet";"50 - 54 Miehet Kuolleet";"50 - 54 Naiset Kuolleet";"55 - 59 Yhteensä Kuolleet";"55 - 59 Miehet Kuolleet";"55 - 59 Naiset Kuolleet";"60 - 64 Yhteensä Kuolleet";"60 - 64 Miehet Kuolleet";"60 - 64 Naiset Kuolleet";"65 - 69 Yhteensä Kuolleet";"65 - 69 Miehet Kuolleet";"65 - 69 Naiset Kuolleet";"70 - 74 Yhteensä Kuolleet";"70 - 74 Miehet Kuolleet";"70 - 74 Naiset Kuolleet";"75 - 79 Yhteensä Kuolleet";"75 - 79 Miehet Kuolleet";"75 - 79 Naiset Kuolleet";"80 - 84 Yhteensä Kuolleet";"80 - 84 Miehet Kuolleet";"80 - 84 Naiset Kuolleet";"85 - 89 Yhteensä Kuolleet";"85 - 89 Miehet Kuolleet";"85 - 89 Naiset Kuolleet";"90 - Yhteensä Kuolleet";"90 - Miehet Kuolleet";"90 - Naiset Kuolleet"
"KOKO MAA";"1990W35";879;454;425;9;5;4;2;0;2;1;1;0;1;1;0;5;4;1;9;6;3;4;2;2;14;12;2;24;21;3;20;14;6;32;25;7;46;35;11;54;32;22;90;57;33;98;50;48;142;72;70;162;64;98;111;37;74;55;16;39
"KOKO MAA";"1990W36";868;453;415;6;1;5;0;0;0;1;1;0;2;2;0;3;2;1;2;1;1;12;11;1;18;14;4;21;15;6;22;13;9;38;29;9;39;29;10;64;49;15;86;57;29;110;61;49;132;66;66;150;54;96;101;32;69;61;16;45
"KOKO MAA";"1990W37";879;460;419;6;3;3;0;0;0;0;0;0;10;9;1;10;6;4;9;7;2;9;6;3;15;12;3;22;14;8;21;16;5;30;23;7;45;35;10;69;45;24;94;70;24;87;53;34;147;59;88;139;50;89;115;43;72;51;9;42
"KOKO MAA";"1990W38";976;489;487;7;5;2;0;0;0;1;1;0;4;2;2;7;4;3;6;6;0;10;7;3;10;7;3;23;13;10;28;22;6;34;24;10;35;26;9;90;63;27;108;57;51;118;61;57;140;68;72;182;80;102;108;26;82;65;17;48
"KOKO MAA";"1990W39";916;468;448;11;4;7;0;0;0;1;1;0;8;5;3;8;7;1;5;5;0;12;10;2;12;9;3;23;19;4;24;16;8;28;22;6;40;27;13;66;44;22;87;59;28;112;52;60;176;86;90;149;56;93;112;37;75;42;9;33
"KOKO MAA";"1990W40";945;478;467;8;3;5;0;0;0;3;3;0;1;1;0;13;8;5;7;6;1;12;9;3;20;14;6;20;14;6;25;20;5;30;23;7;44;28;16;60;39;21;100;57;43;114;67;47;135;68;67;181;66;115;104;33;71;68;19;49
"KOKO MAA";"1990W41";936;470;466;15;8;7;1;0;1;0;0;0;3;2;1;5;2;3;5;2;3;12;10;2;10;9;1;29;18;11;19;13;6;28;22;6;47;32;15;75;57;18;86;53;33;109;66;43;160;64;96;161;60;101;119;41;78;52;11;41
"KOKO MAA";"1990W42";944;468;476;10;6;4;1;1;0;6;5;1;4;1;3;8;4;4;8;6;2;12;7;5;17;16;1;27;21;6;28;23;5;36;32;4;42;26;16;87;59;28;87;48;39;117;62;55;115;61;54;159;54;105;108;24;84;72;12;60
"KOKO MAA";"1990W43";912;467;445;6;4;2;3;3;0;0;0;0;2;0;2;4;4;0;10;7;3;8;4;4;11;9;2;33;22;11;27;20;7;33;22;11;37;29;8;68;51;17;85;52;33;112;70;42;156;81;75;144;42;102;116;35;81;57;12;45
"KOKO MAA";"1990W44";895;443;452;6;3;3;1;0;1;1;0;1;3;3;0;8;7;1;3;2;1;9;7;2;14;10;4;24;20;4;21;14;7;27;20;7;39;31;8;66;42;24;84;50;34;124;61;63;161;66;95;148;55;93;108;37;71;48;15;33
"KOKO MAA";"1990W45";960;454;506;6;3;3;2;2;0;0;0;0;3;3;0;11;8;3;7;3;4;10;8;2;13;11;2;28;24;4;26;19;7;35;22;13;31;23;8;62;41;21;90;52;38;118;59;59;150;68;82;174;57;117;133;38;95;61;13;48
"KOKO MAA";"1990W46";943;447;496;12;9;3;1;1;0;1;1;0;7;5;2;13;8;5;5;5;0;8;4;4;7;7;0;24;17;7;23;17;6;32;25;7;39;31;8;75;46;29;88;51;37;116;49;67;147;62;85;173;64;109;113;34;79;59;11;48
"KOKO MAA";"1990W47";981;491;490;7;2;5;1;1;0;2;2;0;2;1;1;7;5;2;7;7;0;10;7;3;16;14;2;23;17;6;22;16;6;32;18;14;44;35;9;63;39;24;98;64;34;134;73;61;161;76;85;154;69;85;133;30;103;65;15;50
"KOKO MAA";"1990W48";1052;538;514;10;5;5;3;2;1;9;7;2;5;4;1;8;8;0;7;6;1;11;10;1;14;12;2;25;18;7;27;22;5;29;18;11;42;30;12;71;52;19;124;80;44;123;63;60;161;73;88;177;71;106;129;37;92;77;20;57
"KOKO MAA";"1990W49";962;456;506;4;1;3;1;1;0;1;0;1;10;7;3;8;5;3;8;7;1;11;9;2;12;9;3;24;21;3;25;22;3;27;20;7;43;34;9;76;51;25;76;50;26;125;65;60;143;58;85;177;51;126;131;33;98;60;12;48
"KOKO MAA";"1990W50";962;507;455;10;8;2;1;1;0;1;1;0;5;5;0;8;7;1;10;7;3;13;12;1;17;13;4;20;18;2;28;19;9;21;17;4;45;29;16;56;38;18;120;78;42;99;55;44;169;80;89;164;65;99;108;37;71;67;17;50
"KOKO MAA";"1990W51";1019;501;518;10;5;5;1;0;1;3;2;1;2;1;1;12;10;2;7;7;0;11;9;2;14;8;6;30;22;8;18;16;2;21;16;5;33;25;8;67;44;23;108;63;45;125;73;52;168;77;91;189;67;122;131;40;91;69;16;53
"KOKO MAA";"1990W52";1053;508;545;12;7;5;0;0;0;1;0;1;1;0;1;6;5;1;10;9;1;7;6;1;9;8;1;23;13;10;26;17;9;38;21;17;42;26;16;80;67;13;102;60;42;115;56;59;173;78;95;201;80;121;154;45;109;53;10;43
"KOKO MAA";"1991W01";1033;480;553;13;7;6;0;0;0;1;1;0;4;3;1;4;2;2;6;5;1;9;7;2;16;10;6;25;15;10;21;15;6;31;20;11;40;31;9;66;42;24;103;59;44;115;58;57;155;76;79;199;71;128;132;37;95;93;21;72
"KOKO MAA";"1991W02";1064;510;554;11;7;4;2;1;1;3;1;2;5;3;2;4;3;1;4;1;3;9;5;4;16;10;6;24;17;7;34;24;10;27;16;11;36;23;13;69;47;22;98;66;32;130;72;58;182;91;91;187;64;123;135;38;97;88;21;67
